,word1,word2,result,bert_cos
1273,hotel,relaxed,29.0,0.8504534363746643
1274,nuts,sunflower,29.0,0.5325477719306946
1275,hot,wet,29.0,0.9062943458557129
1276,glass,vinyl,29.0,0.7538018226623535
1277,foliage,moss,29.0,0.8858218193054199
1278,coast,scenery,29.0,0.7702736854553223
1279,bacon,bread,29.0,0.861472487449646
1280,brick,roof,29.0,0.8367356061935425
1281,wet,winter,29.0,0.773064374923706
1282,dark,silhouette,29.0,0.8908306956291199
1283,bacon,dessert,29.0,0.8339546322822571
1284,floor,stairs,29.0,0.8752771019935608
1285,day,lunch,29.0,0.816314697265625
1286,line,lunch,29.0,0.7277684807777405
1287,room,sitting,29.0,0.8818978071212769
1288,interior,outdoor,29.0,0.7602855563163757
1289,shirt,white,29.0,0.8314083218574524
1290,licking,paws,29.0,0.8136359453201294
1291,brown,pink,29.0,0.870838463306427
1292,friends,fun,29.0,0.7946359515190125
1293,city,downtown,29.0,0.8581393957138062
1294,pool,relaxed,28.0,0.8579127788543701
1295,birds,dragonfly,28.0,0.7459200620651245
1296,bacon,tomato,28.0,0.8176841735839844
1297,dandelion,seed,28.0,0.41901087760925293
1298,purple,shade,28.0,0.9342246651649475
1299,bacon,pepper,28.0,0.7425546646118164
1300,dark,purple,28.0,0.9120591878890991
1301,door,floor,28.0,0.8678187131881714
1302,sidewalk,street,28.0,0.8878172636032104
1303,bacon,sandwich,28.0,0.8111618757247925
1304,petals,pink,28.0,0.8938608765602112
1305,colour,dark,28.0,0.8436092138290405
1306,brick,staircase,28.0,0.8468249440193176
1307,fog,sunny,28.0,0.8914517760276794
1308,valley,waterfall,28.0,0.8142318725585938
1309,rice,soup,28.0,0.8303253650665283
1310,patio,pool,28.0,0.8361251354217529
1311,patio,sitting,28.0,0.8036851286888123
1312,river,scenery,28.0,0.7755733132362366
1313,beard,blonde,28.0,0.7751993536949158
1314,nest,stork,28.0,0.7130499482154846
1315,carrots,pepper,28.0,0.6985160112380981
1316,collage,painted,28.0,0.7341763973236084
1317,jump,swimming,28.0,0.6883354187011719
1318,chapel,gravestone,28.0,0.6581963896751404
1319,feel,smile,28.0,0.7713358998298645
1320,flag,stripes,28.0,0.6326103210449219
1321,harbour,town,28.0,0.8271397948265076
1322,guitar,punk,28.0,0.7642610669136047
1323,scenery,sunny,28.0,0.7583155632019043
1324,christmas,valentine,28.0,0.7944808006286621
1325,bloom,pink,28.0,0.8935927748680115
1326,born,daughter,28.0,0.8716950416564941
1327,insects,rodents,28.0,0.878010630607605
1328,bedroom,floor,28.0,0.880575954914093
1329,stairs,wall,28.0,0.8546230792999268
1330,chapel,ruins,28.0,0.7506458163261414
1331,beef,tomato,28.0,0.862799882888794
1332,doodle,scratch,28.0,0.6600615382194519
1333,daffodils,purple,28.0,0.4576447010040283
1334,lake,scenery,28.0,0.7801801562309265
1335,roof,staircase,28.0,0.8431478142738342
1336,boys,living,28.0,0.6144127249717712
1337,chain,store,28.0,0.8999543190002441
1338,coast,hill,28.0,0.7532238364219666
1339,mushrooms,pepper,28.0,0.8689957857131958
1340,porch,window,28.0,0.9455042481422424
1341,hot,water,28.0,0.841188371181488
1342,socks,white,28.0,0.8420700430870056
1343,arch,bridge,28.0,0.7727588415145874
1344,dessert,raspberry,28.0,0.599051296710968
1345,brick,ceiling,28.0,0.8907449245452881
1346,scenery,sunshine,28.0,0.7705947160720825
1347,city,square,28.0,0.8321660757064819
1348,stand,walk,28.0,0.8455560207366943
1349,evening,fun,28.0,0.7704365849494934
1350,happy,sexy,28.0,0.8547317981719971
1351,burger,mac,28.0,0.8466666340827942
1352,painted,sculpture,28.0,0.7927858829498291
1353,misty,morning,28.0,0.8095018863677979
1354,frost,rain,28.0,0.7703565955162048
1355,color,shade,28.0,0.8616961240768433
1356,bacon,potatoes,28.0,0.798723578453064
1357,patio,stairs,28.0,0.8322116732597351
1358,hot,washing,27.0,0.8353749513626099
1359,button,stickers,27.0,0.5881876349449158
1360,cute,happy,27.0,0.8733656406402588
1361,happy,tears,27.0,0.8332424759864807
1362,pepper,soup,27.0,0.8666684627532959
1363,alley,racing,27.0,0.7880212068557739
1364,smile,tears,27.0,0.8319206833839417
1365,train,underground,27.0,0.8015247583389282
1366,blonde,curled,27.0,0.7617111802101135
1367,flamingo,mammals,27.0,0.6922904849052429
1368,porch,staircase,27.0,0.8817226886749268
1369,ford,river,27.0,0.7383291125297546
1370,room,stairs,27.0,0.7938048243522644
1371,face,glittering,27.0,0.8804891705513
1372,nest,reptiles,27.0,0.6375102996826172
1373,sailing,sunk,27.0,0.7114991545677185
1374,floor,kitchen,27.0,0.865184485912323
1375,cottage,garden,27.0,0.8251854181289673
1376,day,weather,27.0,0.7664388418197632
1377,amphibians,insects,27.0,0.573253870010376
1378,eat,sweet,27.0,0.7948610782623291
1379,pregnant,round,27.0,0.7288951277732849
1380,brown,feathers,27.0,0.8347452282905579
1381,bed,sitting,27.0,0.8429874777793884
1382,bike,rally,27.0,0.7593730688095093
1383,apartment,patio,27.0,0.8424273133277893
1384,cooking,dessert,27.0,0.8415831327438354
1385,lily,purple,27.0,0.8862662315368652
1386,kitchen,patio,27.0,0.8761114478111267
1387,line,subway,27.0,0.8744189143180847
1388,breakfast,room,27.0,0.8042921423912048
1389,gull,reptiles,27.0,0.5712181925773621
1390,dirty,rusty,27.0,0.8908761143684387
1391,bath,bedroom,27.0,0.9263168573379517
1392,cottage,patio,27.0,0.8774786591529846
1393,misty,sunshine,27.0,0.900827169418335
1394,band,metal,27.0,0.8205660581588745
1395,skyline,tall,27.0,0.8867270350456238
1396,berry,foliage,27.0,0.8428643941879272
1397,mushrooms,salad,27.0,0.8880950212478638
1398,abandoned,soldiers,27.0,0.8666102290153503
1399,bath,kitchen,27.0,0.8977053165435791
1400,sitting,stop,27.0,0.8719112873077393
1401,outdoor,swimming,27.0,0.7915918231010437
1402,ruins,stone,27.0,0.8297131657600403
1403,building,sidewalk,27.0,0.7971329689025879
1404,fell,stop,27.0,0.8518049120903015
1405,cloud,ripples,27.0,0.7609546184539795
1406,cliff,scenery,27.0,0.763889729976654
1407,salad,strawberry,27.0,0.8797265291213989
1408,graveyard,ruins,27.0,0.8725788593292236
1409,pepper,tomato,27.0,0.9097069501876831
1410,line,metro,27.0,0.8778322339057922
1411,birds,wild,27.0,0.7502464652061462
1412,hill,road,27.0,0.8207123279571533
1413,cliff,harbour,27.0,0.8623716235160828
1414,clothes,sexy,27.0,0.8670926094055176
1415,baseball,club,27.0,0.6604948043823242
1416,petals,purple,27.0,0.9109301567077637
1417,collar,skirt,27.0,0.9073864221572876
1418,cottage,sleep,27.0,0.7651047110557556
1419,match,round,27.0,0.7127201557159424
1420,kitchen,stairs,27.0,0.8632122278213501
1421,church,graveyard,27.0,0.7336080074310303
1422,lighthouse,wall,27.0,0.799874484539032
1423,kitchen,sitting,27.0,0.8384386301040649
1424,dawn,spring,27.0,0.8563640713691711
1425,hot,spring,27.0,0.782159149646759
1426,flowers,weather,27.0,0.8219069242477417
1427,children,fun,27.0,0.6716163754463196
1428,evening,walk,27.0,0.8157418966293335
1429,cliff,sea,27.0,0.8333827257156372
1430,cold,mist,27.0,0.8460245728492737
1431,station,theatre,27.0,0.7201186418533325
1432,dusk,misty,27.0,0.8935816884040833
1433,friends,lady,27.0,0.8547413349151611
1434,mountain,sea,26.0,0.8511797189712524
1435,escalator,metro,26.0,0.5387284159660339
1436,living,old,26.0,0.8247135877609253
1437,friends,guy,26.0,0.874690055847168
1438,theatre,tv,26.0,0.8380782604217529
1439,ceiling,kitchen,26.0,0.8572379350662231
1440,nature,snowman,26.0,0.5863091349601746
1441,coins,tickets,26.0,0.8127680420875549
1442,plane,sailing,26.0,0.7958246469497681
1443,sea,sunk,26.0,0.7758944034576416
1444,bench,boardwalk,26.0,0.8331913352012634
1445,happy,kiss,26.0,0.7883961796760559
1446,bath,bed,26.0,0.882174015045166
1447,restaurant,shopping,26.0,0.8461430072784424
1448,canine,run,26.0,0.7455503344535828
1449,lunch,sitting,26.0,0.8061717748641968
1450,bus,rail,26.0,0.7382718920707703
1451,frog,tropical,26.0,0.8397796154022217
1452,bathroom,bed,26.0,0.8623744249343872
1453,goose,wolf,26.0,0.7457647919654846
1454,happy,mom,26.0,0.8362666964530945
1455,black,painted,26.0,0.8389901518821716
1456,glittering,scenery,26.0,0.7494302988052368
1457,beef,salad,26.0,0.8128422498703003
1458,construction,downtown,26.0,0.7321881055831909
1459,parking,underground,26.0,0.8447563052177429
1460,park,skate,26.0,0.8193907141685486
1461,apartment,pool,26.0,0.8699053525924683
1462,flood,line,26.0,0.7376704812049866
1463,marble,wall,26.0,0.8115172386169434
1464,hummingbird,tropical,26.0,0.5334970355033875
1465,palace,ruins,26.0,0.8992524743080139
1466,panda,pigs,26.0,0.9173903465270996
1467,frost,shade,26.0,0.8943890333175659
1468,cherry,sweet,26.0,0.862775981426239
1469,carrots,fruit,26.0,0.7881479263305664
1470,brick,skyscraper,26.0,0.8655203580856323
1471,collage,sculpture,26.0,0.7800148129463196
1472,fruit,potatoes,26.0,0.787335216999054
1473,grey,stripes,26.0,0.786762535572052
1474,patio,room,26.0,0.7833059430122375
1475,fun,sexy,26.0,0.83919358253479
1476,blue,fabric,26.0,0.8741658926010132
1477,guy,sexy,26.0,0.9014742374420166
1478,guitar,track,26.0,0.6925370693206787
1479,misty,scenery,26.0,0.7386809587478638
1480,kitchen,porch,26.0,0.858360230922699
1481,sweet,wine,26.0,0.8620432615280151
1482,cute,guy,26.0,0.8813809752464294
1483,bedroom,relaxed,26.0,0.875523030757904
1484,hummingbird,insects,26.0,0.6234791874885559
1485,hill,horizon,26.0,0.8481108546257019
1486,beef,pepper,26.0,0.8825669288635254
1487,hand,left,26.0,0.79143887758255
1488,beef,deer,26.0,0.6218886375427246
1489,frog,whale,26.0,0.8658013343811035
1490,bright,shade,26.0,0.8851597309112549
1491,cooking,frozen,26.0,0.829695999622345
1492,festival,gate,26.0,0.8402514457702637
1493,interior,object,25.0,0.6756958961486816
1494,bathroom,sitting,25.0,0.8046176433563232
1495,smoke,sun,25.0,0.8536235094070435
1496,crochet,jewelry,25.0,0.6820839643478394
1497,architecture,skyline,25.0,0.7388018369674683
1498,cold,puddle,25.0,0.7629287838935852
1499,blurred,eyes,25.0,0.8770209550857544
1500,guy,sleep,25.0,0.7468271255493164
1501,baseball,shirt,25.0,0.644063413143158
1502,amphibians,pelican,25.0,0.4859057366847992
1503,shade,violet,25.0,0.8538599610328674
1504,green,shade,25.0,0.7182421684265137
1505,evening,sunny,25.0,0.8566311001777649
1506,blue,stripes,25.0,0.8260282874107361
1507,patio,staircase,25.0,0.7874051332473755
1508,puddle,street,25.0,0.8064121603965759
1509,eyes,smile,25.0,0.8728563785552979
1510,canine,licking,25.0,0.8157650232315063
1511,outfit,punk,25.0,0.7734215259552002
1512,dragonfly,reptiles,25.0,0.6722806096076965
1513,mist,sunshine,25.0,0.8802008628845215
1514,castle,ruins,25.0,0.8819622993469238
1515,angel,sculpture,25.0,0.7280876040458679
1516,buds,ivy,25.0,0.7777392864227295
1517,chicken,mammals,25.0,0.7572913765907288
1518,family,living,25.0,0.8848150968551636
1519,carrots,sunflower,25.0,0.685810387134552
1520,interior,stairs,25.0,0.7840792536735535
1521,craft,game,25.0,0.8602275848388672
1522,valley,village,25.0,0.6795288920402527
1523,brown,gull,25.0,0.7120445370674133
1524,decoration,tulip,25.0,0.5426693558692932
1525,buds,pink,25.0,0.8789443373680115
1526,dessert,orange,25.0,0.7930915355682373
1527,mammals,reptiles,25.0,0.8389682173728943
1528,cute,sexy,25.0,0.9201101660728455
1529,relaxed,scenery,25.0,0.7646297216415405
1530,blue,bright,25.0,0.9261708855628967
1531,cold,misty,25.0,0.8344501256942749
1532,floor,skyscraper,25.0,0.8438669443130493
1533,coast,valley,25.0,0.8149656653404236
1534,ceiling,stairs,25.0,0.8309844732284546
1535,couple,living,25.0,0.8651270866394043
1536,red,stripes,25.0,0.8684079647064209
1537,sing,written,25.0,0.7852793335914612
1538,hanging,stand,25.0,0.7480148077011108
1539,meat,pepper,25.0,0.8442273736000061
1540,insects,mammals,25.0,0.8732556104660034
1541,track,vinyl,25.0,0.8153300285339355
1542,show,sketch,25.0,0.813647449016571
1543,clothes,cute,25.0,0.8568651676177979
1544,harbour,sunk,25.0,0.8076391816139221
1545,dude,sexy,25.0,0.8401846885681152
1546,blue,shade,25.0,0.8976974487304688
1547,garden,house,25.0,0.8040652871131897
1548,crane,wild,25.0,0.8334039449691772
1549,feel,tears,24.0,0.7221044898033142
1550,bar,relaxed,24.0,0.8425489068031311
1551,breakfast,sleep,24.0,0.863659679889679
1552,shore,valley,24.0,0.7988159656524658
1553,amphibians,wild,24.0,0.46165671944618225
1554,door,kitchen,24.0,0.8581556677818298
1555,sexy,smile,24.0,0.8486480116844177
1556,stripes,white,24.0,0.8562780022621155
1557,family,males,24.0,0.6430134177207947
1558,hummingbird,mammals,24.0,0.5950447916984558
1559,amphibians,dragonfly,24.0,0.5979272723197937
1560,rice,yellow,24.0,0.8018351793289185
1561,happy,time,24.0,0.8076391816139221
1562,line,street,24.0,0.8313405513763428
1563,black,skirt,24.0,0.8581792116165161
1564,porch,wall,24.0,0.8560605049133301
1565,dropped,hanging,24.0,0.8973508477210999
1566,mist,sunny,24.0,0.8700788617134094
1567,pepper,strawberry,24.0,0.8888173699378967
1568,ruins,skyline,24.0,0.8453297019004822
1569,nude,painting,24.0,0.8682430386543274
1570,diner,patio,24.0,0.8443133234977722
1571,bridge,ford,24.0,0.7357102632522583
1572,blonde,cute,24.0,0.8435578942298889
1573,morning,weather,24.0,0.8304731249809265
1574,dress,match,24.0,0.6285442113876343
1575,fungi,rust,24.0,0.8023072481155396
1576,stripes,yellow,24.0,0.8657532334327698
1577,chapel,tower,24.0,0.7040525078773499
1578,feathers,wild,24.0,0.7971826195716858
1579,cake,christmas,24.0,0.8392057418823242
1580,bright,raspberry,24.0,0.5975049138069153
1581,harbor,sunk,24.0,0.8152887225151062
1582,barn,owl,24.0,0.8450883626937866
1583,daisy,purple,24.0,0.85340815782547
1584,frost,grass,24.0,0.7189669013023376
1585,blue,shirt,24.0,0.836152195930481
1586,posted,view,24.0,0.7954978346824646
1587,hawk,mammals,24.0,0.7790266871452332
1588,garden,kitchen,24.0,0.8231184482574463
1589,bright,purple,24.0,0.9121587872505188
1590,cute,haircut,24.0,0.6393787264823914
1591,hawk,reptiles,24.0,0.6452552080154419
1592,fun,lego,24.0,0.754704475402832
1593,snow,sunshine,24.0,0.8422756791114807
1594,bloom,purple,24.0,0.9380514025688171
1595,family,female,24.0,0.7014435529708862
1596,orange,salad,24.0,0.8578206300735474
1597,architecture,shade,24.0,0.669721782207489
1598,bedroom,stairs,24.0,0.8557197451591492
1599,hill,town,24.0,0.7982912063598633
1600,bread,dessert,24.0,0.868095338344574
1601,cathedral,step,24.0,0.7573776245117188
1602,bedroom,staircase,24.0,0.8706406354904175
1603,shore,town,24.0,0.8359769582748413
1604,bench,game,24.0,0.8252419829368591
1605,mist,sunlight,24.0,0.8767967820167542
1606,fountain,marble,24.0,0.837058424949646
1607,makeup,reflection,24.0,0.7518044710159302
1608,cocktail,relaxed,24.0,0.8973866105079651
1609,sketch,texture,24.0,0.883597195148468
1610,deer,elephant,24.0,0.7742940187454224
1611,bed,ceiling,24.0,0.8692288398742676
1612,evening,relaxed,24.0,0.8793758153915405
1613,berry,ivy,24.0,0.7885063290596008
1614,ruins,village,24.0,0.7231971621513367
1615,cafe,street,24.0,0.856330156326294
1616,palm,twigs,24.0,0.7690132856369019
1617,frost,spring,24.0,0.8200473785400391
1618,daisy,pink,24.0,0.8244287967681885
1619,dirty,hand,24.0,0.8496300578117371
1620,arch,wall,24.0,0.7763295769691467
1621,porch,room,24.0,0.8487870097160339
1622,cottage,scenery,24.0,0.808246374130249
1623,fruit,meat,24.0,0.8148460388183594
1624,cute,smile,24.0,0.8727359771728516
1625,bath,floor,24.0,0.8656835556030273
1626,old,town,24.0,0.7874306440353394
1627,skirt,white,24.0,0.854954183101654
1628,glittering,misty,23.0,0.9032252430915833
1629,fire,sand,23.0,0.7988532781600952
1630,sitting,staircase,23.0,0.902428388595581
1631,blue,dark,23.0,0.8918280601501465
1632,nails,rusty,23.0,0.8999549746513367
1633,ceiling,marble,23.0,0.80100417137146
1634,basket,dinner,23.0,0.8011883497238159
1635,card,party,23.0,0.7521777749061584
1636,bright,foliage,23.0,0.8464059829711914
1637,cold,dripping,23.0,0.879524827003479
1638,lamb,snow,23.0,0.8089192509651184
1639,cafe,relaxed,23.0,0.8703937530517578
1640,cathedral,ruins,23.0,0.8730156421661377
1641,hill,river,23.0,0.808517575263977
1642,friends,night,23.0,0.79547518491745
1643,orange,shade,23.0,0.9253851175308228
1644,living,males,23.0,0.6555113792419434
1645,coffee,lunch,23.0,0.8797322511672974
1646,key,palace,23.0,0.6178712248802185
1647,shop,show,23.0,0.7883293032646179
1648,burger,dessert,23.0,0.8593491911888123
1649,morning,relaxed,23.0,0.8321319222450256
1650,craft,note,23.0,0.8353450894355774
1651,dessert,sandwich,23.0,0.8306219577789307
1652,dirty,feel,23.0,0.8221523761749268
1653,beer,patio,23.0,0.8188831210136414
1654,eat,frozen,23.0,0.8416652083396912
1655,brick,porch,23.0,0.9020981788635254
1656,ceiling,door,23.0,0.8811050653457642
1657,deer,insects,23.0,0.7506440877914429
1658,happy,home,23.0,0.7149054408073425
1659,rock,track,23.0,0.7610713243484497
1660,footprint,tiles,23.0,0.8504449129104614
1661,exhibition,work,23.0,0.7524909377098083
1662,city,lamp,23.0,0.8121166825294495
1663,cute,lady,23.0,0.8345099687576294
1664,shade,white,23.0,0.8677719235420227
1665,beauty,orchids,23.0,0.6068844199180603
1666,hummingbird,rodents,23.0,0.5300427675247192
1667,haircut,sexy,23.0,0.5405378341674805
1668,arch,concrete,23.0,0.8114829063415527
1669,airport,asphalt,23.0,0.8047588467597961
1670,air,dew,23.0,0.8437633514404297
1671,pregnancy,sitting,23.0,0.7062955498695374
1672,frost,plant,23.0,0.7615665793418884
1673,forest,hummingbird,23.0,0.5813667178153992
1674,kiss,smile,23.0,0.85170578956604
1675,eat,rabbit,23.0,0.8682234883308411
1676,autumn,shade,23.0,0.801335871219635
1677,guy,kids,23.0,0.8833949565887451
1678,fell,love,23.0,0.7434319853782654
1679,oak,rose,23.0,0.8344643712043762
1680,city,fireworks,23.0,0.7272347807884216
1681,lamb,mother,23.0,0.8618395328521729
1682,cone,diamond,23.0,0.9310516119003296
1683,concrete,school,23.0,0.8021013736724854
1684,scenery,sketch,23.0,0.7553275227546692
1685,face,guy,23.0,0.8813433051109314
1686,scenery,shore,23.0,0.7315561771392822
1687,daisy,gravestone,23.0,0.5762342214584351
1688,field,skyscraper,23.0,0.7453374862670898
1689,leather,rope,23.0,0.8293038606643677
1690,sunk,sunset,23.0,0.7728539705276489
1691,amphibians,brown,23.0,0.40220198035240173
1692,evening,misty,23.0,0.8211468458175659
1693,miniature,painting,23.0,0.8845732808113098
1694,dessert,wine,23.0,0.8642507195472717
1695,foliage,tall,23.0,0.8621870279312134
1696,evening,lunch,23.0,0.8371143937110901
1697,dark,orange,23.0,0.8713522553443909
1698,dessert,lunch,23.0,0.9040838479995728
1699,misty,mountain,23.0,0.8326227068901062
1700,boys,hand,23.0,0.6247175335884094
1701,dessert,soup,23.0,0.8566176295280457
1702,blue,skirt,22.0,0.8500149250030518
1703,dark,pink,22.0,0.8754366636276245
1704,interior,patio,22.0,0.7581164240837097
1705,sunny,wet,22.0,0.8609777688980103
1706,camera,painting,22.0,0.8255565762519836
1707,automobile,police,22.0,0.7324683666229248
1708,boardwalk,evening,22.0,0.8258688449859619
1709,guy,smile,22.0,0.8184399604797363
1710,sitting,time,22.0,0.8871347904205322
1711,pink,skirt,22.0,0.8597717881202698
1712,ivy,wall,22.0,0.7433867454528809
1713,rock,sing,22.0,0.8224839568138123
1714,action,truck,22.0,0.8604022264480591
1715,hill,shore,22.0,0.8334025740623474
1716,happy,morning,22.0,0.8302509784698486
1717,demolition,skyscraper,22.0,0.8924576044082642
1718,happy,idea,22.0,0.7790776491165161
1719,hummingbird,reptiles,22.0,0.6230484843254089
1720,breakfast,sitting,22.0,0.8674783110618591
1721,light,sleep,22.0,0.7963355183601379
1722,cute,feel,22.0,0.792988121509552
1723,beads,gold,22.0,0.7598860859870911
1724,clothes,haircut,22.0,0.6297975182533264
1725,evening,sunshine,22.0,0.8578154444694519
1726,foliage,violet,22.0,0.8058550357818604
1727,cathedral,interior,22.0,0.7294507026672363
1728,posted,quote,22.0,0.8206661343574524
1729,mammals,pelican,22.0,0.5281435251235962
1730,escalator,underground,22.0,0.5239879488945007
1731,band,outfit,22.0,0.8323057293891907
1732,church,interior,22.0,0.727091372013092
1733,market,sushi,22.0,0.6154859066009521
1734,grey,rusty,22.0,0.8578903675079346
1735,arch,brick,22.0,0.7937452793121338
1736,feel,sleep,22.0,0.722421407699585
1737,insects,twigs,22.0,0.7994725108146667
1738,colorful,toys,22.0,0.8491933345794678
1739,cherry,vine,22.0,0.7852014899253845
1740,dessert,noodles,22.0,0.8260111808776855
1741,black,pencil,22.0,0.8853220343589783
1742,band,track,22.0,0.834841787815094
1743,happy,sleep,22.0,0.7871401906013489
1744,skate,vehicle,22.0,0.8385722637176514
1745,dessert,rice,22.0,0.826797604560852
1746,movie,shopping,22.0,0.7815192341804504
1747,shade,twigs,22.0,0.7408794164657593
1748,frost,sunny,22.0,0.8709251284599304
1749,misty,sky,22.0,0.8444877862930298
1750,misty,sunset,22.0,0.8818114995956421
1751,black,stripes,22.0,0.8494675755500793
1752,church,porch,22.0,0.7527440786361694
1753,morning,smile,22.0,0.8081609606742859
1754,autumn,frost,22.0,0.8073638081550598
1755,bath,patio,22.0,0.8573926687240601
1756,person,stairs,22.0,0.7634347677230835
1757,pumpkin,valley,22.0,0.8227303624153137
1758,dark,pod,22.0,0.856331467628479
1759,children,living,22.0,0.7770404815673828
1760,orchids,patio,22.0,0.612116277217865
1761,shade,yellow,21.0,0.8041725754737854
1762,dirty,dripping,21.0,0.9123265147209167
1763,key,stone,21.0,0.6418510675430298
1764,people,stairs,21.0,0.7879981994628906
1765,bathroom,staircase,21.0,0.791024923324585
1766,dome,interior,21.0,0.7295331358909607
1767,breakfast,hotel,21.0,0.82903653383255
1768,bike,patio,21.0,0.8346617817878723
1769,female,old,21.0,0.6225997805595398
1770,glittering,smile,21.0,0.8158103823661804
1771,downtown,shore,21.0,0.7660804390907288
1772,fruit,sunflower,21.0,0.7288455963134766
1773,feline,reptiles,21.0,0.5995113849639893
1774,run,train,21.0,0.6983253955841064
1775,shopping,street,21.0,0.8478268384933472
1776,cat,garden,21.0,0.7711726427078247
1777,cute,mom,21.0,0.8564651608467102
1778,steel,wing,21.0,0.8137680888175964
1779,guy,walk,21.0,0.8487907648086548
1780,horse,work,21.0,0.8402013778686523
1781,chipmunk,wolf,21.0,0.4822733700275421
1782,red,shade,21.0,0.8471465110778809
1783,school,traffic,21.0,0.8291828036308289
1784,dance,hotel,21.0,0.7978609204292297
1785,sunny,winter,21.0,0.7781324982643127
1786,ceramic,colour,21.0,0.8423234224319458
1787,house,poster,21.0,0.7821438312530518
1788,colorful,frame,21.0,0.9150183200836182
1789,sweet,vine,21.0,0.7628764510154724
1790,barn,food,21.0,0.8644742965698242
1791,field,squirrel,21.0,0.7225329279899597
1792,brown,hawk,21.0,0.8430871963500977
1793,city,small,21.0,0.7712448239326477
1794,dark,violet,21.0,0.8453540802001953
1795,brick,interior,21.0,0.7516044974327087
1796,couple,female,21.0,0.6951298713684082
1797,cliff,sand,21.0,0.7991533279418945
1798,key,motor,21.0,0.6319888234138489
1799,square,town,21.0,0.7797343134880066
1800,misty,sunny,21.0,0.90464186668396
1801,jean,washing,21.0,0.8336105942726135
1802,feet,piano,21.0,0.7016693949699402
1803,model,toes,21.0,0.7256398797035217
1804,crystal,spiral,21.0,0.7923789620399475
1805,cliff,shore,21.0,0.8747470378875732
1806,lake,whale,21.0,0.8597712516784668
1807,shore,waterfall,21.0,0.6929111480712891
1808,foliage,pink,21.0,0.8693217039108276
1809,hawk,insects,21.0,0.8026230335235596
1810,curled,whiskers,21.0,0.39834439754486084
1811,dessert,pepper,21.0,0.7623116374015808
1812,dinner,room,21.0,0.8080748915672302
1813,art,drive,21.0,0.8231561183929443
1814,dropped,time,21.0,0.8946479558944702
1815,hanging,sitting,21.0,0.8907541632652283
1816,skin,sunglasses,21.0,0.88252854347229
1817,lunch,morning,21.0,0.83091139793396
1818,drug,musicians,21.0,0.7653493881225586
1819,redhead,rusty,21.0,0.7906688451766968
1820,living,race,21.0,0.7376916408538818
1821,fell,stand,21.0,0.8145368099212646
1822,cliff,fence,21.0,0.8708742260932922
1823,misty,snow,21.0,0.8208239674568176
1824,gasoline,town,21.0,0.7845041155815125
1825,decoration,twigs,21.0,0.7222262024879456
1826,flowers,shade,21.0,0.8070607781410217
1827,skin,skirt,21.0,0.8492996096611023
1828,feel,idea,21.0,0.8577089905738831
1829,ruins,town,21.0,0.7994096279144287
1830,bedroom,breakfast,21.0,0.8891668915748596
1831,lunch,relaxed,21.0,0.80096036195755
1832,fountain,hill,20.0,0.7349247932434082
1833,couple,males,20.0,0.6296839714050293
1834,bathroom,patio,20.0,0.8620511293411255
1835,dusk,hummingbird,20.0,0.5114341378211975
1836,guitar,vinyl,20.0,0.7089704275131226
1837,bright,fruit,20.0,0.7701788544654846
1838,dead,hanging,20.0,0.7771371603012085
1839,heart,wing,20.0,0.7698479890823364
1840,salad,sunflower,20.0,0.6292835474014282
1841,bedroom,patio,20.0,0.8630709648132324
1842,badge,metro,20.0,0.801339328289032
1843,fun,time,20.0,0.793366551399231
1844,dark,red,20.0,0.8718432784080505
1845,concrete,interior,20.0,0.7752561569213867
1846,cone,windmill,20.0,0.6680734753608704
1847,racing,shirt,20.0,0.8012073636054993
1848,mom,smile,20.0,0.832986056804657
1849,object,scooter,20.0,0.4716522693634033
1850,cone,hill,20.0,0.8931503891944885
1851,breakfast,relaxed,20.0,0.8532861471176147
1852,friends,relaxed,20.0,0.8786104321479797
1853,fun,guy,20.0,0.8205986618995667
1854,black,bright,20.0,0.8923400640487671
1855,dancers,palace,20.0,0.7018190622329712
1856,frozen,salad,20.0,0.8237422108650208
1857,brown,hummingbird,20.0,0.48542338609695435
1858,escalator,railway,20.0,0.4166141450405121
1859,camel,outdoor,20.0,0.6906141042709351
1860,autumn,buds,20.0,0.7941252589225769
1861,males,old,20.0,0.5955272316932678
1862,held,nest,20.0,0.837030291557312
1863,cute,mammals,20.0,0.7624852061271667
1864,baseball,show,20.0,0.6193486452102661
1865,patio,spring,20.0,0.7869343757629395
1866,mammals,nest,20.0,0.7717626094818115
1867,cow,pregnancy,20.0,0.6717010736465454
1868,fun,night,20.0,0.7084735631942749
1869,game,rocket,20.0,0.8187482357025146
1870,downtown,ruins,20.0,0.8531543016433716
1871,makeup,people,20.0,0.7699363827705383
1872,interior,porch,20.0,0.7466402649879456
1873,bed,patio,20.0,0.8163450360298157
1874,relaxed,sunshine,20.0,0.8759931921958923
1875,dark,yellow,20.0,0.8145892024040222
1876,floor,sitting,20.0,0.8665863275527954
1877,grave,number,20.0,0.826009213924408
1878,mill,sunflower,20.0,0.5319092273712158
1879,farm,wind,20.0,0.8087799549102783
1880,cold,washing,20.0,0.848584771156311
1881,dripping,hot,20.0,0.8569614887237549
1882,idea,people,20.0,0.8229107856750488
1883,couple,old,20.0,0.8180916905403137
1884,food,gull,20.0,0.7009490132331848
1885,gate,hotel,20.0,0.8454765677452087
1886,glittering,night,20.0,0.7836706638336182
1887,cold,sun,20.0,0.810322105884552
