word1,word2,MEN,cos
hill,road,27.0,0.4825606048107147
cliff,harbour,27.0,0.2083347737789154
clothes,sexy,27.0,0.48414233326911926
baseball,club,27.0,0.4401751756668091
petals,purple,27.0,0.43454697728157043
collar,skirt,27.0,0.35467416048049927
cottage,sleep,27.0,0.14127765595912933
match,round,27.0,0.5451067090034485
kitchen,stairs,27.0,0.3215755820274353
church,graveyard,27.0,0.2806200087070465
lighthouse,wall,27.0,0.10867027938365936
kitchen,sitting,27.0,0.34176328778266907
dawn,spring,27.0,0.26757219433784485
hot,spring,27.0,0.3632509708404541
flowers,weather,27.0,0.11971801519393921
children,fun,27.0,0.3049159049987793
evening,walk,27.0,0.317458838224411
cliff,sea,27.0,0.2775000333786011
cold,mist,27.0,0.2976434528827667
station,theatre,27.0,0.20526696741580963
dusk,misty,27.0,0.2713718116283417
friends,lady,27.0,0.3059282600879669
mountain,sea,26.0,0.3387488126754761
escalator,metro,26.0,0.21710343658924103
living,old,26.0,0.32046887278556824
friends,guy,26.0,0.32743337750434875
theatre,tv,26.0,0.23796287178993225
ceiling,kitchen,26.0,0.32611918449401855
nature,snowman,26.0,-0.06884830445051193
coins,tickets,26.0,0.20711471140384674
plane,sailing,26.0,0.24689829349517822
sea,sunk,26.0,0.34408751130104065
bench,boardwalk,26.0,0.06448196619749069
happy,kiss,26.0,0.30157312750816345
bath,bed,26.0,0.4350634515285492
restaurant,shopping,26.0,0.42716798186302185
canine,run,26.0,-0.0561671108007431
lunch,sitting,26.0,0.3849639594554901
bus,rail,26.0,0.5757418274879456
frog,tropical,26.0,0.1257246732711792
bathroom,bed,26.0,0.5108422636985779
goose,wolf,26.0,0.24159486591815948
happy,mom,26.0,0.4763079881668091
black,painted,26.0,0.34299248456954956
glittering,scenery,26.0,0.26250097155570984
beef,salad,26.0,0.36869633197784424
construction,downtown,26.0,0.34248974919319153
parking,underground,26.0,0.29592272639274597
park,skate,26.0,0.2119070142507553
apartment,pool,26.0,0.2645038962364197
flood,line,26.0,0.12411481142044067
marble,wall,26.0,0.3267821967601776
hummingbird,tropical,26.0,0.1073581799864769
palace,ruins,26.0,0.41023683547973633
panda,pigs,26.0,0.20607851445674896
frost,shade,26.0,0.2932036221027374
cherry,sweet,26.0,0.404194712638855
carrots,fruit,26.0,0.3739677667617798
brick,skyscraper,26.0,0.3614843487739563
collage,sculpture,26.0,0.43097707629203796
fruit,potatoes,26.0,0.42568105459213257
grey,stripes,26.0,0.34675535559654236
patio,room,26.0,0.38733068108558655
fun,sexy,26.0,0.46021926403045654
blue,fabric,26.0,0.2887283265590668
guy,sexy,26.0,0.3880000114440918
guitar,track,26.0,0.2851060628890991
misty,scenery,26.0,0.237309530377388
kitchen,porch,26.0,0.4312331974506378
sweet,wine,26.0,0.3590591549873352
cute,guy,26.0,0.415628045797348
bedroom,relaxed,26.0,0.09118929505348206
hummingbird,insects,26.0,0.31662261486053467
hill,horizon,26.0,0.09746323525905609
beef,pepper,26.0,0.29609930515289307
hand,left,26.0,0.5277436375617981
beef,deer,26.0,0.18176989257335663
frog,whale,26.0,0.2841382324695587
bright,shade,26.0,0.4824080765247345
cooking,frozen,26.0,0.20525133609771729
festival,gate,26.0,0.22737683355808258
interior,object,25.0,0.13353022933006287
bathroom,sitting,25.0,0.30961716175079346
smoke,sun,25.0,0.2515009939670563
crochet,jewelry,25.0,0.11432407051324844
architecture,skyline,25.0,0.28333500027656555
cold,puddle,25.0,0.10260668396949768
blurred,eyes,25.0,0.28755640983581543
guy,sleep,25.0,0.20406687259674072
baseball,shirt,25.0,0.24192555248737335
amphibians,pelican,25.0,0.1598617136478424
shade,violet,25.0,0.33194756507873535
green,shade,25.0,0.35037100315093994
evening,sunny,25.0,0.2829141914844513
blue,stripes,25.0,0.42188340425491333
patio,staircase,25.0,0.37785497307777405
puddle,street,25.0,0.028361734002828598
eyes,smile,25.0,0.5975260734558105
canine,licking,25.0,0.10981655865907669
outfit,punk,25.0,0.35583922266960144
dragonfly,reptiles,25.0,0.30267834663391113
mist,sunshine,25.0,0.25298160314559937
castle,ruins,25.0,0.48545676469802856
angel,sculpture,25.0,0.16023747622966766
buds,ivy,25.0,0.17134180665016174
chicken,mammals,25.0,0.10653220117092133
family,living,25.0,0.4464898407459259
carrots,sunflower,25.0,0.3293401300907135
interior,stairs,25.0,0.11928544193506241
craft,game,25.0,0.10307569056749344
valley,village,25.0,0.41204172372817993
brown,gull,25.0,0.08847019821405411
decoration,tulip,25.0,0.08424840122461319
buds,pink,25.0,0.3040578067302704
dessert,orange,25.0,0.18386545777320862
mammals,reptiles,25.0,0.7871994376182556
cute,sexy,25.0,0.6259148120880127
relaxed,scenery,25.0,0.17490176856517792
blue,bright,25.0,0.5957066416740417
cold,misty,25.0,0.26950767636299133
floor,skyscraper,25.0,0.28485915064811707
coast,valley,25.0,0.26110175251960754
ceiling,stairs,25.0,0.4063698351383209
couple,living,25.0,0.41987529397010803
red,stripes,25.0,0.4069913327693939
sing,written,25.0,0.24740105867385864
hanging,stand,25.0,0.261226624250412
meat,pepper,25.0,0.35543665289878845
insects,mammals,25.0,0.6480002403259277
track,vinyl,25.0,0.2539868652820587
show,sketch,25.0,0.4484943151473999
clothes,cute,25.0,0.35320940613746643
harbour,sunk,25.0,0.3414134085178375
dude,sexy,25.0,0.29308968782424927
blue,shade,25.0,0.3462561368942261
garden,house,25.0,0.3762010931968689
crane,wild,25.0,0.14904987812042236
feel,tears,24.0,0.2735794186592102
bar,relaxed,24.0,0.16926293075084686
breakfast,sleep,24.0,0.3079151213169098
shore,valley,24.0,0.22164134681224823
amphibians,wild,24.0,0.14831635355949402
door,kitchen,24.0,0.44406840205192566
sexy,smile,24.0,0.3187446892261505
stripes,white,24.0,0.41317832469940186
family,males,24.0,0.23303917050361633
hummingbird,mammals,24.0,0.20010614395141602
amphibians,dragonfly,24.0,0.30822333693504333
rice,yellow,24.0,0.18978509306907654
happy,time,24.0,0.44741320610046387
line,street,24.0,0.3440322279930115
black,skirt,24.0,0.336689293384552
porch,wall,24.0,0.2905126214027405
dropped,hanging,24.0,0.15834099054336548
mist,sunny,24.0,0.28459566831588745
pepper,strawberry,24.0,0.23387116193771362
ruins,skyline,24.0,0.295307993888855
nude,painting,24.0,0.38131630420684814
diner,patio,24.0,0.3298567235469818
bridge,ford,24.0,0.1149023249745369
blonde,cute,24.0,0.4318710267543793
morning,weather,24.0,0.3714219927787781
dress,match,24.0,0.17622777819633484
fungi,rust,24.0,0.35707271099090576
stripes,yellow,24.0,0.48206982016563416
chapel,tower,24.0,0.400020569562912
feathers,wild,24.0,0.22262899577617645
cake,christmas,24.0,0.37678995728492737
bright,raspberry,24.0,0.19908137619495392
harbor,sunk,24.0,0.38173723220825195
barn,owl,24.0,0.35146379470825195
daisy,purple,24.0,0.23523575067520142
frost,grass,24.0,0.17275568842887878
blue,shirt,24.0,0.4668589234352112
posted,view,24.0,0.15170367062091827
hawk,mammals,24.0,0.12383836507797241
garden,kitchen,24.0,0.45894694328308105
bright,purple,24.0,0.5334365963935852
cute,haircut,24.0,0.3060491681098938
hawk,reptiles,24.0,0.11346741765737534
fun,lego,24.0,0.14184127748012543
snow,sunshine,24.0,0.3269512951374054
bloom,purple,24.0,0.3153148591518402
family,female,24.0,0.16954804956912994
orange,salad,24.0,0.23011529445648193
architecture,shade,24.0,0.05403297767043114
bedroom,stairs,24.0,0.33457472920417786
hill,town,24.0,0.34886783361434937
bread,dessert,24.0,0.5109388828277588
cathedral,step,24.0,0.04752310737967491
bedroom,staircase,24.0,0.36824357509613037
shore,town,24.0,0.27231356501579285
bench,game,24.0,0.3744717240333557
mist,sunlight,24.0,0.3947196900844574
fountain,marble,24.0,0.4806842505931854
makeup,reflection,24.0,0.14548277854919434
cocktail,relaxed,24.0,0.18854083120822906
sketch,texture,24.0,0.12651249766349792
deer,elephant,24.0,0.4521903097629547
bed,ceiling,24.0,0.2731618583202362
evening,relaxed,24.0,0.2799554169178009
berry,ivy,24.0,0.2712337076663971
ruins,village,24.0,0.40600526332855225
cafe,street,24.0,0.36112117767333984
palm,twigs,24.0,0.09004185348749161
frost,spring,24.0,0.25245532393455505
daisy,pink,24.0,0.24780648946762085
dirty,hand,24.0,0.2707277834415436
arch,wall,24.0,0.2907005548477173
porch,room,24.0,0.38826510310173035
cottage,scenery,24.0,0.16149649024009705
fruit,meat,24.0,0.4895726442337036
cute,smile,24.0,0.4022948145866394
bath,floor,24.0,0.23298662900924683
old,town,24.0,0.3425716161727905
skirt,white,24.0,0.28394225239753723
glittering,misty,23.0,0.09067822247743607
fire,sand,23.0,0.1784754991531372
sitting,staircase,23.0,0.2030712068080902
blue,dark,23.0,0.5349159836769104
nails,rusty,23.0,0.3868294358253479
ceiling,marble,23.0,0.3926248848438263
basket,dinner,23.0,0.1697545051574707
card,party,23.0,0.18331624567508698
bright,foliage,23.0,0.3939898908138275
cold,dripping,23.0,0.20427486300468445
lamb,snow,23.0,0.11704924702644348
cafe,relaxed,23.0,0.14422865211963654
cathedral,ruins,23.0,0.37346625328063965
hill,river,23.0,0.292402446269989
friends,night,23.0,0.40184423327445984
orange,shade,23.0,0.3267354965209961
living,males,23.0,0.23988215625286102
coffee,lunch,23.0,0.39675113558769226
key,palace,23.0,0.12309209257364273
shop,show,23.0,0.2210976928472519
burger,dessert,23.0,0.2585057020187378
morning,relaxed,23.0,0.25566262006759644
craft,note,23.0,0.028195975348353386
dessert,sandwich,23.0,0.4617096185684204
dirty,feel,23.0,0.21735969185829163
beer,patio,23.0,0.15309318900108337
eat,frozen,23.0,0.3008488714694977
brick,porch,23.0,0.4929106831550598
ceiling,door,23.0,0.382891446352005
deer,insects,23.0,0.34563249349594116
happy,home,23.0,0.3640519678592682
rock,track,23.0,0.3017483651638031
footprint,tiles,23.0,0.12233074754476547
exhibition,work,23.0,0.331208199262619
city,lamp,23.0,-0.014226777479052544
cute,lady,23.0,0.20070071518421173
shade,white,23.0,0.2529957890510559
beauty,orchids,23.0,0.19296209514141083
hummingbird,rodents,23.0,0.2200927883386612
haircut,sexy,23.0,0.2935657799243927
arch,concrete,23.0,0.3140100836753845
airport,asphalt,23.0,0.19591109454631805
air,dew,23.0,0.08820914477109909
pregnancy,sitting,23.0,0.023259004577994347
frost,plant,23.0,0.16003252565860748
forest,hummingbird,23.0,0.003545349230989814
kiss,smile,23.0,0.3976191580295563
eat,rabbit,23.0,0.2492445856332779
autumn,shade,23.0,0.35223206877708435
guy,kids,23.0,0.4220506250858307
fell,love,23.0,0.12175960093736649
oak,rose,23.0,0.11281918734312057
city,fireworks,23.0,0.2008690983057022
lamb,mother,23.0,0.17368517816066742
cone,diamond,23.0,0.11801497638225555
concrete,school,23.0,0.07442132383584976
scenery,sketch,23.0,0.17711307108402252
face,guy,23.0,0.27682575583457947
scenery,shore,23.0,0.1925424337387085
daisy,gravestone,23.0,-0.056876156479120255
field,skyscraper,23.0,-0.03251522779464722
leather,rope,23.0,0.2909168303012848
sunk,sunset,23.0,0.03522484377026558
amphibians,brown,23.0,0.032496023923158646
evening,misty,23.0,0.12242154777050018
miniature,painting,23.0,0.38159534335136414
dessert,wine,23.0,0.5325388312339783
foliage,tall,23.0,0.3030356764793396
evening,lunch,23.0,0.4373525083065033
dark,orange,23.0,0.4070822298526764
dessert,lunch,23.0,0.43243247270584106
misty,mountain,23.0,0.2607795000076294
boys,hand,23.0,0.20028838515281677
dessert,soup,23.0,0.526700496673584
blue,skirt,22.0,0.35367265343666077
dark,pink,22.0,0.4537423849105835
interior,patio,22.0,0.19637484848499298
sunny,wet,22.0,0.4252503514289856
camera,painting,22.0,0.23645858466625214
automobile,police,22.0,0.07485416531562805
boardwalk,evening,22.0,0.05491575971245766
guy,smile,22.0,0.3155374228954315
sitting,time,22.0,0.37824106216430664
pink,skirt,22.0,0.3867820203304291
ivy,wall,22.0,0.1355239897966385
rock,sing,22.0,0.2678568661212921
action,truck,22.0,0.05725116655230522
hill,shore,22.0,0.25728845596313477
happy,morning,22.0,0.32001060247421265
demolition,skyscraper,22.0,0.24565410614013672
happy,idea,22.0,0.3860841989517212
hummingbird,reptiles,22.0,0.21341854333877563
breakfast,sitting,22.0,0.3170417547225952
light,sleep,22.0,0.25875410437583923
cute,feel,22.0,0.28607380390167236
beads,gold,22.0,0.2543329894542694
clothes,haircut,22.0,0.3501228094100952
evening,sunshine,22.0,0.2519526183605194
foliage,violet,22.0,0.2775604724884033
cathedral,interior,22.0,0.20953109860420227
posted,quote,22.0,0.20932543277740479
mammals,pelican,22.0,0.17206068336963654
escalator,underground,22.0,0.17235149443149567
band,outfit,22.0,0.3316245675086975
church,interior,22.0,0.20686988532543182
market,sushi,22.0,0.08145195245742798
grey,rusty,22.0,0.12361157685518265
arch,brick,22.0,0.334610253572464
feel,sleep,22.0,0.3969244360923767
insects,twigs,22.0,0.4200986325740814
colorful,toys,22.0,0.3064555823802948
cherry,vine,22.0,0.3853661119937897
dessert,noodles,22.0,0.42442744970321655
black,pencil,22.0,0.24174240231513977
band,track,22.0,0.3368961215019226
happy,sleep,22.0,0.2861097455024719
skate,vehicle,22.0,0.036020949482917786
dessert,rice,22.0,0.25846418738365173
movie,shopping,22.0,0.22808891534805298
shade,twigs,22.0,0.2617644965648651
frost,sunny,22.0,0.21974746882915497
misty,sky,22.0,0.2748517394065857
misty,sunset,22.0,0.15237827599048615
black,stripes,22.0,0.4175439178943634
church,porch,22.0,0.2753916084766388
morning,smile,22.0,0.19031846523284912
autumn,frost,22.0,0.3256986141204834
bath,patio,22.0,0.27546173334121704
person,stairs,22.0,0.16369245946407318
pumpkin,valley,22.0,0.05322067812085152
dark,pod,22.0,0.20381096005439758
children,living,22.0,0.5150670409202576
orchids,patio,22.0,0.1661423146724701
shade,yellow,21.0,0.35171905159950256
dirty,dripping,21.0,0.19615423679351807
key,stone,21.0,0.11461843550205231
people,stairs,21.0,0.13700281083583832
bathroom,staircase,21.0,0.40666037797927856
dome,interior,21.0,0.20706258714199066
breakfast,hotel,21.0,0.41403570771217346
bike,patio,21.0,0.11767598986625671
female,old,21.0,0.2548075318336487
glittering,smile,21.0,0.15068310499191284
downtown,shore,21.0,0.28518813848495483
fruit,sunflower,21.0,0.29521772265434265
feline,reptiles,21.0,0.20999012887477875
run,train,21.0,0.3084268569946289
shopping,street,21.0,0.36165666580200195
cat,garden,21.0,0.11847421526908875
cute,mom,21.0,0.4799094498157501
steel,wing,21.0,0.14006288349628448
guy,walk,21.0,0.2849680781364441
horse,work,21.0,0.1701243817806244
chipmunk,wolf,21.0,0.10186014324426651
red,shade,21.0,0.273668497800827
school,traffic,21.0,0.16027705371379852
dance,hotel,21.0,0.15204572677612305
sunny,winter,21.0,0.3469865322113037
ceramic,colour,21.0,0.18766452372074127
house,poster,21.0,0.10438572615385056
colorful,frame,21.0,0.11718692630529404
sweet,vine,21.0,0.2519907057285309
barn,food,21.0,0.12406834959983826
field,squirrel,21.0,0.012865141034126282
brown,hawk,21.0,0.21862556040287018
city,small,21.0,0.31526532769203186
dark,violet,21.0,0.3520868420600891
brick,interior,21.0,0.2814804017543793
couple,female,21.0,0.27940964698791504
cliff,sand,21.0,0.3125733435153961
key,motor,21.0,0.14733748137950897
square,town,21.0,0.34522774815559387
misty,sunny,21.0,0.32923418283462524
jean,washing,21.0,-0.02845587767660618
feet,piano,21.0,0.11237967759370804
model,toes,21.0,-0.11329315602779388
crystal,spiral,21.0,0.19069445133209229
cliff,shore,21.0,0.2615280747413635
lake,whale,21.0,0.15185163915157318
shore,waterfall,21.0,0.1321437805891037
foliage,pink,21.0,0.31055381894111633
hawk,insects,21.0,0.11338522285223007
curled,whiskers,21.0,0.26030731201171875
dessert,pepper,21.0,0.1942167580127716
dinner,room,21.0,0.42694586515426636
art,drive,21.0,0.09983447194099426
dropped,time,21.0,0.3443218767642975
hanging,sitting,21.0,0.4514975845813751
skin,sunglasses,21.0,0.28034937381744385
lunch,morning,21.0,0.4610433578491211
drug,musicians,21.0,0.04369593411684036
redhead,rusty,21.0,0.10042813420295715
living,race,21.0,0.15871167182922363
fell,stand,21.0,0.21017278730869293
cliff,fence,21.0,0.24442821741104126
misty,snow,21.0,0.252973347902298
gasoline,town,21.0,0.07017205655574799
decoration,twigs,21.0,0.1354677379131317
flowers,shade,21.0,0.404357373714447
skin,skirt,21.0,0.21324093639850616
feel,idea,21.0,0.4532843232154846
ruins,town,21.0,0.33527812361717224
bedroom,breakfast,21.0,0.30508020520210266
lunch,relaxed,21.0,0.21348631381988525
fountain,hill,20.0,0.2331971526145935
couple,males,20.0,0.20731736719608307
bathroom,patio,20.0,0.35131123661994934
dusk,hummingbird,20.0,0.08448692411184311
guitar,vinyl,20.0,0.21647755801677704
bright,fruit,20.0,0.34719839692115784
dead,hanging,20.0,0.3188658654689789
heart,wing,20.0,0.05250218138098717
salad,sunflower,20.0,0.2659885883331299
bedroom,patio,20.0,0.4021851122379303
badge,metro,20.0,-0.038832951337099075
fun,time,20.0,0.3763255178928375
dark,red,20.0,0.48857060074806213
concrete,interior,20.0,0.22126252949237823
cone,windmill,20.0,0.09510689228773117
racing,shirt,20.0,0.1634897142648697
mom,smile,20.0,0.35373181104660034
object,scooter,20.0,-0.055129192769527435
cone,hill,20.0,0.19625891745090485
breakfast,relaxed,20.0,0.2080535888671875
friends,relaxed,20.0,0.1730908304452896
fun,guy,20.0,0.46829503774642944
black,bright,20.0,0.44656333327293396
dancers,palace,20.0,0.18932342529296875
frozen,salad,20.0,0.2691359221935272
brown,hummingbird,20.0,0.014216968789696693
escalator,railway,20.0,0.1398916095495224
camel,outdoor,20.0,0.13714353740215302
autumn,buds,20.0,0.2685353457927704
males,old,20.0,0.09699928015470505
held,nest,20.0,0.03253820538520813
cute,mammals,20.0,0.11202879250049591
baseball,show,20.0,0.22405612468719482
patio,spring,20.0,0.08400609344244003
mammals,nest,20.0,0.2840413749217987
cow,pregnancy,20.0,0.21233685314655304
fun,night,20.0,0.3538130223751068
game,rocket,20.0,0.10903027653694153
downtown,ruins,20.0,0.29953017830848694
makeup,people,20.0,0.21371784806251526
interior,porch,20.0,0.16909563541412354
bed,patio,20.0,0.36486494541168213
relaxed,sunshine,20.0,0.1896112561225891
dark,yellow,20.0,0.4874167740345001
floor,sitting,20.0,0.4928847849369049
grave,number,20.0,0.19123423099517822
mill,sunflower,20.0,0.1735554188489914
farm,wind,20.0,0.27374356985092163
cold,washing,20.0,0.23300419747829437
dripping,hot,20.0,0.2451782375574112
idea,people,20.0,0.41435039043426514
couple,old,20.0,0.40670669078826904
food,gull,20.0,-0.10268353670835495
gate,hotel,20.0,0.2965572774410248
glittering,night,20.0,0.1766868680715561
cold,sun,20.0,0.3009607791900635
chicken,pepper,20.0,0.4481259286403656
salad,sweet,20.0,0.3440417945384979
porch,stone,20.0,0.3080691397190094
coffee,room,20.0,0.30597320199012756
berry,bright,20.0,0.2364232987165451
amphibians,hummingbird,20.0,0.2486259937286377
flamingo,insects,20.0,0.10842781513929367
club,shirt,20.0,0.2608130872249603
porch,tower,20.0,0.3655722141265869
skateboard,swimsuit,20.0,0.12577921152114868
desert,road,20.0,0.2568051517009735
kiss,tears,20.0,0.3560604155063629
feathers,grey,20.0,0.3644528388977051
club,match,19.0,0.4255314767360687
sitting,sleep,19.0,0.368237167596817
chapel,porch,19.0,0.391012579202652
figure,spiral,19.0,0.11888774484395981
buds,purple,19.0,0.29209956526756287
birds,shade,19.0,0.17844514548778534
blonde,dark,19.0,0.32384029030799866
burger,frozen,19.0,0.14173437654972076
chain,engine,19.0,0.1198258101940155
bathroom,porch,19.0,0.42263665795326233
country,work,19.0,0.373017817735672
left,stop,19.0,0.2960733473300934
desk,white,19.0,0.20967024564743042
object,piano,19.0,0.0624869167804718
can,mill,19.0,0.11714091897010803
female,race,19.0,0.21503977477550507
frost,sunshine,19.0,0.1941704899072647
soup,sweet,19.0,0.39339882135391235
black,seat,19.0,0.21601201593875885
lion,pelican,19.0,0.14789007604122162
graffiti,interior,19.0,0.05340753495693207
apartment,sleep,19.0,0.24466769397258759
cold,summer,19.0,0.38862839341163635
market,orange,19.0,0.12886114418506622
guy,kiss,19.0,0.2669691741466522
dirty,guy,19.0,0.30198344588279724
arms,caterpillars,19.0,0.00023648652131669223
foliage,frost,19.0,0.23450405895709991
gravestone,pattern,19.0,0.05584593862295151
shop,summer,19.0,0.2167150229215622
petals,shade,19.0,0.2940976917743683
gull,mammals,19.0,0.19223864376544952
cone,palm,19.0,-0.0206290315836668
makeup,town,19.0,0.29308679699897766
gull,insects,19.0,0.15791383385658264
dessert,meat,19.0,0.3458804488182068
morning,sitting,19.0,0.3604995608329773
dolls,new,19.0,0.10293368995189667
butterfly,glittering,19.0,0.06912253797054291
interior,skyscraper,19.0,0.13210734724998474
market,white,19.0,0.1350751370191574
cute,fun,19.0,0.5338314175605774
night,sunny,19.0,0.30409252643585205
bed,staircase,19.0,0.22900839149951935
miniature,painted,19.0,0.44469961524009705
bloom,glittering,19.0,0.15978063642978668
evening,friends,19.0,0.316643089056015
city,mill,19.0,0.1606256365776062
coast,downtown,18.0,0.2312757521867752
dew,sunshine,18.0,0.2091195434331894
dragonfly,underwater,18.0,0.001656832406297326
star,storm,18.0,0.1437826156616211
patio,washing,18.0,0.2715799808502197
cold,ear,18.0,0.1831692010164261
house,windmill,18.0,0.11918294429779053
flying,toys,18.0,0.18456986546516418
breakfast,evening,18.0,0.462115079164505
hanging,rusty,18.0,0.1847093552350998
dinner,relaxed,18.0,0.24458318948745728
aircraft,door,18.0,0.14553020894527435
porch,ruins,18.0,0.22884321212768555
cop,dirty,18.0,0.30553776025772095
cross,tower,18.0,0.19855858385562897
city,old,18.0,0.31467902660369873
cold,sunshine,18.0,0.3500312864780426
dragon,metal,18.0,0.21089765429496765
light,shed,18.0,0.33948585391044617
hotel,library,18.0,0.2728646695613861
feel,friends,18.0,0.4341467618942261
parking,scenery,18.0,0.10857652872800827
ruins,tower,18.0,0.3762688636779785
abandoned,railroad,18.0,0.37056905031204224
bright,violet,18.0,0.42934703826904297
couple,makeup,18.0,0.13665661215782166
dude,smile,18.0,0.22089330852031708
dirty,rabbit,18.0,0.14572376012802124
smile,walk,18.0,0.32336121797561646
autumn,daffodils,18.0,0.2715902030467987
hotel,sand,18.0,0.14174588024616241
crystal,dirt,18.0,0.08329541236162186
reptiles,stork,18.0,0.11964935064315796
coast,sunk,18.0,0.2855748236179352
dark,rusty,18.0,0.18821528553962708
band,vinyl,18.0,0.30919432640075684
parrot,reptiles,18.0,0.328448623418808
steel,town,18.0,0.12980735301971436
architecture,table,18.0,0.12499068677425385
bedroom,porch,18.0,0.4501841366291046
aquarium,seagull,18.0,0.054421767592430115
butterfly,transformers,18.0,-0.02958570420742035
feel,sitting,18.0,0.3438166081905365
landscape,stadium,18.0,0.09710395336151123
lunch,walk,18.0,0.3107651472091675
church,cookies,18.0,0.0396653451025486
stripes,violet,18.0,0.1931530386209488
origami,white,18.0,-0.06554368138313293
bag,flag,18.0,0.16411729156970978
escalator,station,18.0,0.1886279582977295
dawn,snow,18.0,0.22911186516284943
green,lantern,18.0,0.3610211908817291
painting,work,18.0,0.46403661370277405
pigeon,round,18.0,0.04603932797908783
haircut,smile,18.0,0.22053708136081696
coast,sketch,18.0,-0.022391678765416145
colorful,duck,18.0,0.15274478495121002
man,stand,18.0,0.3940596580505371
demolition,interior,18.0,0.14153483510017395
pelican,toes,18.0,0.1537877470254898
garage,garden,18.0,0.3547314703464508
brown,insects,18.0,0.17120271921157837
family,old,18.0,0.353728711605072
brown,pelican,18.0,0.1683577001094818
fountain,parade,18.0,0.21290166676044464
fungi,insects,18.0,0.5425450801849365
female,living,18.0,0.36054566502571106
frost,hot,18.0,0.173208549618721
handle,shop,17.0,0.1743444800376892
happy,stand,17.0,0.33543068170547485
collection,work,17.0,0.3906813859939575
pepper,sunflower,17.0,0.2267514318227768
graphic,roof,17.0,0.0298914834856987
played,spiral,17.0,-0.014645355753600597
cute,fashion,17.0,0.2564981281757355
ball,square,17.0,0.21117307245731354
red,tea,17.0,0.2119843065738678
port,sweet,17.0,0.0689311996102333
lunch,sunny,17.0,0.1621769666671753
night,stop,17.0,0.3727807104587555
muscle,nature,17.0,0.10254939645528793
guy,sitting,17.0,0.3702964186668396
game,scooter,17.0,-0.058713264763355255
interior,toys,17.0,0.001898707589134574
gate,pebbles,17.0,-0.03219606354832649
blue,socks,17.0,0.305602490901947
bedroom,pool,17.0,0.30034416913986206
graveyard,house,17.0,0.1468142569065094
feet,friends,17.0,0.16336315870285034
cute,idea,17.0,0.2954409718513489
bed,picture,17.0,0.21794715523719788
glass,road,17.0,0.08442939072847366
bed,kitchen,17.0,0.4399105906486511
dusk,gull,17.0,0.05606711283326149
bicycle,green,17.0,0.13165494799613953
shade,whale,17.0,0.036225371062755585
lab,spider,17.0,0.11190764605998993
bar,stairs,17.0,0.1377122551202774
hanging,time,17.0,0.21246103942394257
reptiles,swim,17.0,0.1460934579372406
happy,night,17.0,0.3695673942565918
dude,fun,17.0,0.2934974133968353
branch,tea,17.0,0.10839398205280304
club,played,17.0,0.504572868347168
garbage,lunch,17.0,0.1615561693906784
interior,tower,17.0,0.18738563358783722
breakfast,people,17.0,0.1679542511701584
couple,race,17.0,0.2351571023464203
bay,porch,17.0,0.18685634434223175
country,library,17.0,0.14443422853946686
black,cigarette,17.0,0.12735536694526672
handle,tram,17.0,-0.02492329478263855
feel,stairs,17.0,0.1265583485364914
oak,petals,17.0,0.09123050421476364
lake,town,17.0,0.33998802304267883
played,signed,17.0,0.2932864725589752
old,race,17.0,0.22033098340034485
parade,store,17.0,0.20635350048542023
jellyfish,texture,17.0,0.13403548300266266
curled,leaf,17.0,0.18503789603710175
hummingbird,moss,17.0,0.03146302327513695
book,gold,17.0,0.21102361381053925
desk,match,17.0,0.06671198457479477
handle,lighting,17.0,0.07170408964157104
frozen,soup,17.0,0.3411664068698883
dude,sitting,17.0,0.18014203011989594
amphibians,stork,16.0,0.11716035008430481
asphalt,crane,16.0,0.01708979532122612
bright,grey,16.0,0.3650391399860382
flight,jaguar,16.0,0.06153220683336258
happy,toes,16.0,0.15322308242321014
bathroom,stairs,16.0,0.45276975631713867
bay,curve,16.0,0.04385218396782875
feet,train,16.0,0.19350114464759827
snow,sunny,16.0,0.3193212151527405
blue,happy,16.0,0.21433348953723907
sunshine,wet,16.0,0.2542646825313568
clown,jellyfish,16.0,0.15899641811847687
family,town,16.0,0.31538400053977966
pattern,time,16.0,0.2468637228012085
cherry,peel,16.0,0.28513750433921814
bakery,vehicle,16.0,0.0574314147233963
cross,posted,16.0,0.100437693297863
garbage,underground,16.0,0.22637678682804108
bible,leaf,16.0,0.11187373101711273
nature,new,16.0,0.26045989990234375
cute,dude,16.0,0.40082284808158875
curve,dance,16.0,0.12403897196054459
autumn,hat,16.0,0.10304103791713715
fabric,handle,16.0,0.09789098054170609
arms,white,16.0,0.23723159730434418
feel,fun,16.0,0.49485665559768677
bridge,ceramic,16.0,0.03873467072844505
ruins,valley,16.0,0.20308780670166016
castle,patio,16.0,0.09600839018821716
button,grey,16.0,0.1444539725780487
club,signed,16.0,0.3585318922996521
feathers,insects,16.0,0.37681323289871216
hotel,oak,16.0,0.1395852118730545
alley,punk,16.0,0.16085967421531677
design,muscle,16.0,0.10154441744089127
circle,snake,16.0,0.06903663277626038
auto,quote,16.0,0.013272573240101337
posted,white,16.0,0.09394778311252594
animals,clown,16.0,0.1273910403251648
dinner,sleep,16.0,0.23823463916778564
office,women,16.0,0.2340659201145172
line,underground,16.0,0.26989489793777466
metro,television,16.0,0.2188730686903
waterfall,wood,16.0,0.07004515081644058
relaxed,restaurant,16.0,0.13077569007873535
bed,stairs,16.0,0.30766889452934265
